Attendance_Rate,Sleep_Hours,Previous_Scores,Internet_Usage_Time,Distance_to_School,Stress_Level,Practice_Exams_Passed,Exam_Score,total_study_load,attendance_to_study_ratio,stress_x_study,prev_efficiency,PE_Ortaokul,PE_Yok,PE_Üniversite,PE_İlkokul
91.68,9.2,42.05,9.0,15.48,1,7,37.78,16.1,9.077227722772278,9.1,4.163366336633663,False,True,False,False
89.97,9.2,73.06,7.4,13.94,2,8,58.74,26.8,4.543939393939394,37.6,3.68989898989899,False,True,False,False
84.21,9.1,56.25,7.7,25.02,2,6,43.19,20.4,5.468181818181818,28.8,3.6525974025974026,False,False,False,False
84.02,8.8,63.84,8.6,35.69,2,8,48.7,28.8,3.854128440366972,41.6,2.928440366972477,False,True,False,False
84.81,8.5,36.55,7.4,20.1,3,8,37.34,21.9,5.691946308724832,41.7,2.4530201342281877,True,False,False,False
79.87,8.4,64.51,6.9,5.0,3,10,56.4,31.9,3.4877729257641925,65.69999999999999,2.81703056768559,True,False,False,False
84.57,9.7,50.5,7.1,16.39,2,10,52.56,26.5,4.832571428571428,33.0,2.8857142857142857,False,True,False,False
92.51,9.1,77.79,7.6,4.54,3,7,57.48,23.5,5.2862857142857145,49.5,4.445142857142858,False,True,False,False
93.09,8.0,82.54,9.0,2.93,3,9,73.17,31.2,4.0125,66.6,3.5577586206896554,False,False,False,False
92.8,8.0,49.02,7.1,2.53,4,6,44.71,19.9,6.228187919463087,55.6,3.2899328859060404,False,True,False,False
91.06,7.1,78.63,7.6,15.52,4,13,64.42,41.0,3.14,112.0,2.7113793103448276,False,False,False,False
86.89,8.8,46.62,8.5,13.82,4,7,42.94,26.4,4.2593137254901965,77.6,2.2852941176470587,False,False,False,False
81.83,8.7,54.93,7.7,28.86,2,7,45.98,24.7,4.375935828877005,35.4,2.937433155080214,False,True,False,False
79.67,9.5,32.1,8.4,29.84,1,10,42.36,27.0,4.426111111111111,17.0,1.7833333333333334,False,False,False,True
91.31,8.8,47.14,7.6,2.51,2,8,59.46,23.3,5.601840490797546,30.6,2.8920245398773003,False,False,False,True
89.92,7.7,48.42,7.5,9.23,3,7,47.57,26.8,4.323076923076923,59.400000000000006,2.3278846153846153,False,False,False,False
93.86,8.5,63.54,7.7,11.33,2,9,53.3,26.1,5.185635359116022,34.2,3.5104972375690604,False,True,False,False
81.96,8.3,54.95,7.2,22.13,3,10,53.57,31.8,3.5947368421052626,65.4,2.4100877192982457,False,False,False,True
93.84,8.6,65.31,9.0,6.21,3,7,53.05,22.4,5.721951219512196,46.2,3.9823170731707322,False,True,False,False
88.04,8.4,52.34,7.1,5.79,4,8,48.83,27.4,4.315686274509805,77.6,2.565686274509804,False,True,False,False
80.87,9.2,28.76,8.8,37.78,3,6,32.94,18.3,6.080451127819549,36.900000000000006,2.162406015037594,False,True,False,False
85.63,7.1,80.45,8.1,32.27,5,11,57.92,35.1,3.4115537848605575,120.5,3.2051792828685257,False,False,True,False
88.1,8.3,69.83,7.6,7.64,1,8,53.38,25.3,4.814207650273223,17.3,3.815846994535519,False,True,False,False
85.43,8.7,89.69,6.9,16.56,3,10,63.64,34.0,3.4172000000000002,72.0,3.5876,False,False,True,False
86.32,9.4,67.46,9.0,14.55,1,11,60.92,28.7,4.616042780748663,17.7,3.6074866310160427,False,False,False,False
86.41,7.6,69.45,7.5,31.74,2,8,57.49,29.8,3.789912280701754,43.6,3.0460526315789473,False,False,False,True
82.95,7.6,69.36,8.2,20.65,5,11,55.19,33.6,3.514830508474576,113.0,2.9389830508474573,False,False,False,True
91.82,9.2,36.57,7.6,5.55,3,5,43.2,19.4,5.962337662337662,43.2,2.3746753246753247,False,False,False,True
83.42,9.8,37.03,7.6,29.69,3,8,40.74,22.7,5.313375796178344,44.099999999999994,2.35859872611465,False,False,False,True
84.4,9.2,31.9,9.0,16.18,3,4,34.73,15.5,6.752000000000001,34.5,2.552,False,False,False,True
88.99,8.7,45.6,7.3,10.89,3,6,40.21,22.5,5.0851428571428565,49.5,2.605714285714286,False,False,False,True
92.54,7.6,54.04,8.4,15.33,6,13,56.15,38.0,3.5592307692307696,150.0,2.0784615384615384,False,False,False,True
86.74,8.1,90.88,7.4,20.16,5,15,73.66,45.7,2.7362776025236593,153.5,2.866876971608833,False,False,False,False
88.01,8.7,47.7,7.8,14.05,3,7,49.34,20.9,5.906711409395974,41.7,3.2013422818791946,False,True,False,False
86.99,9.1,71.94,6.0,10.06,2,11,62.39,32.1,3.9361990950226238,42.2,3.255203619909502,True,False,False,False
90.7,8.2,78.14,6.8,16.24,3,13,64.09,38.2,3.4618320610687023,75.6,2.982442748091603,False,False,True,False
91.55,9.2,43.25,8.5,1.26,2,5,45.59,16.8,7.152343749999999,23.6,3.37890625,True,False,False,False
79.6,8.4,35.22,7.7,31.01,1,5,40.65,19.4,5.1688311688311686,14.4,2.2870129870129867,True,False,False,False
95.82,8.2,54.03,7.4,5.0,2,11,51.85,28.8,5.096808510638297,35.6,2.8739361702127657,False,True,False,False
98.93,8.7,62.52,9.0,2.23,1,5,42.28,17.6,7.274264705882354,12.6,4.597058823529412,False,True,False,False
83.66,8.5,78.9,9.0,26.32,4,11,52.3,28.7,4.47379679144385,70.8,4.219251336898396,False,True,False,False
79.68,9.6,47.72,9.0,31.07,3,7,46.65,18.7,6.274015748031497,35.099999999999994,3.75748031496063,False,False,False,True
81.4,8.1,85.3,7.8,32.65,4,12,66.86,40.9,2.7224080267558532,115.6,2.8528428093645486,False,False,False,False
83.87,8.9,49.01,8.7,19.99,3,4,47.02,15.3,6.81869918699187,33.900000000000006,3.9845528455284547,False,False,False,True
90.33,6.8,73.92,5.3,8.61,6,10,64.38,30.0,4.301428571428572,120.0,3.52,False,False,False,False
81.62,7.4,68.9,6.2,29.62,4,14,61.42,41.5,2.863859649122807,110.0,2.417543859649123,False,False,False,False
88.46,8.9,34.91,7.5,28.14,2,7,30.46,21.9,5.563522012578616,29.8,2.195597484276729,True,False,False,False
95.02,9.0,36.31,9.0,10.23,3,5,34.91,18.7,6.463945578231293,41.099999999999994,2.4700680272108846,True,False,False,False
78.28,9.3,37.14,5.4,36.18,4,11,49.9,31.5,3.6409302325581394,82.0,1.7274418604651163,False,False,False,False
90.52,8.5,56.4,6.8,4.62,4,15,63.39,42.9,3.1321799307958478,111.6,1.9515570934256057,False,False,False,False
78.85,8.4,69.02,6.9,39.32,3,9,47.44,33.7,3.0680933852140075,74.1,2.6856031128404667,False,False,False,True
80.31,8.5,37.5,8.6,34.48,3,7,39.5,21.3,5.249019607843137,42.900000000000006,2.4509803921568625,False,False,False,True
82.79,8.8,65.32,7.0,27.67,3,6,56.15,23.3,4.524043715846995,51.900000000000006,3.5693989071038246,True,False,False,False
83.92,9.3,39.89,9.0,37.58,1,8,39.72,20.1,6.406106870229008,12.1,3.0450381679389316,False,True,False,False
81.71,9.2,79.83,8.0,29.03,2,9,56.12,27.2,4.255729166666667,36.4,4.1578125,False,False,False,False
92.01,8.1,71.91,6.8,8.02,3,8,46.29,25.6,4.946774193548387,52.800000000000004,3.866129032258064,False,False,False,True
86.79,8.5,74.65,6.1,5.0,3,9,64.42,33.0,3.4716000000000005,72.0,2.986,True,False,False,False
93.04,9.0,56.87,7.6,3.32,3,8,48.8,24.1,5.44093567251462,48.300000000000004,3.3257309941520465,False,False,False,True
86.01,8.3,51.65,8.3,15.89,4,10,52.82,28.3,4.456476683937824,73.2,2.676165803108808,False,False,False,False
84.9,8.4,80.52,6.3,29.79,3,13,67.41,37.9,3.2779922779922783,74.69999999999999,3.108880308880309,False,False,False,False
89.96,7.3,50.24,8.0,15.76,3,10,57.18,31.5,3.998222222222222,64.5,2.232888888888889,False,False,True,False
90.67,9.8,39.94,8.0,13.55,3,10,47.67,26.0,5.333529411764706,48.0,2.349411764705882,False,True,False,False
82.77,9.3,50.12,9.0,24.02,3,7,43.49,24.2,4.547802197802198,51.599999999999994,2.753846153846154,False,False,True,False
81.71,8.0,69.08,6.6,34.95,5,13,59.81,36.5,3.3351020408163263,117.5,2.819591836734694,True,False,False,False
97.28,8.3,65.74,7.7,2.38,3,8,52.41,26.7,4.938071065989848,56.099999999999994,3.337055837563452,False,False,False,True
83.88,8.1,67.89,8.1,15.73,3,9,63.95,31.9,3.509623430962343,68.69999999999999,2.8405857740585776,True,False,False,False
92.37,8.3,58.86,7.2,6.75,3,6,51.08,22.3,5.339306358381503,48.900000000000006,3.4023121387283237,False,False,False,False
87.72,7.9,45.51,6.0,27.97,5,10,60.34,35.4,3.3227272727272728,127.0,1.7238636363636364,False,False,True,False
91.43,8.0,90.11,5.2,4.68,3,15,77.87,35.0,4.353809523809524,60.0,4.290952380952381,False,False,True,False
81.9,7.1,67.93,6.8,26.76,4,12,67.27,43.9,2.4893617021276597,127.6,2.0647416413373865,False,False,True,False
90.28,9.2,54.38,6.7,11.8,2,9,53.86,24.8,5.373809523809523,31.6,3.236904761904762,True,False,False,False
90.19,8.2,68.39,7.8,8.36,3,11,51.27,31.9,4.118264840182649,62.699999999999996,3.1228310502283105,False,False,False,False
83.28,9.9,38.6,8.4,37.49,2,4,36.29,11.7,9.572413793103449,15.4,4.436781609195402,False,False,False,True
95.83,9.8,35.29,8.0,1.23,1,4,38.04,15.0,7.985833333333333,11.0,2.9408333333333334,False,False,False,True
91.26,7.5,54.3,5.1,17.79,4,12,59.47,36.9,3.523552123552124,99.6,2.0965250965250966,True,False,False,False
95.59,7.0,52.5,7.0,1.35,5,13,60.68,37.1,3.808366533864542,120.5,2.091633466135458,False,False,True,False
86.53,9.3,37.44,8.1,19.6,2,4,31.59,13.7,8.086915887850468,19.4,3.499065420560748,False,True,False,False
87.46,8.2,81.09,6.9,20.29,4,9,60.55,32.7,3.5408906882591094,94.8,3.2829959514170044,True,False,False,False
88.79,7.8,61.19,7.4,13.21,4,10,59.87,29.9,4.248325358851675,79.6,2.927751196172249,True,False,False,False
92.69,9.7,62.59,9.0,5.72,1,8,47.32,22.8,5.866455696202531,14.8,3.9613924050632914,False,False,False,False
90.67,8.9,65.92,7.6,15.37,3,5,50.28,17.0,6.974615384615385,36.0,5.070769230769231,False,False,False,True
87.74,8.1,84.34,7.1,27.05,4,12,66.2,40.1,3.015120274914089,112.4,2.8982817869415807,True,False,False,False
84.91,8.1,38.17,7.3,31.4,2,8,50.75,27.7,4.101932367149758,39.4,1.843961352657005,True,False,False,False
89.41,7.5,85.84,8.0,21.46,3,8,66.1,29.9,3.9043668122270745,65.69999999999999,3.7484716157205242,False,False,True,False
83.41,8.6,72.12,6.8,23.8,4,13,58.22,38.3,3.17148288973384,101.2,2.7422053231939163,False,False,True,False
88.43,8.8,32.04,9.0,8.42,1,7,38.72,15.9,8.932323232323233,8.9,3.2363636363636363,False,True,False,False
88.06,8.4,52.34,6.9,11.85,3,14,58.47,39.2,3.3610687022900767,75.6,1.9977099236641223,False,False,False,False
90.8,8.3,50.53,8.1,6.89,1,10,57.74,26.4,5.218390804597702,16.4,2.9040229885057474,False,True,False,False
92.78,8.1,78.01,8.5,10.35,3,9,61.88,31.3,3.9819742489270387,66.9,3.348068669527897,False,False,True,False
89.14,8.7,41.34,7.8,9.38,1,7,44.88,22.7,5.337724550898204,15.7,2.4754491017964075,False,False,False,True
85.54,8.0,69.42,8.0,21.02,4,11,57.89,36.2,3.2648854961832066,100.8,2.649618320610687,False,False,True,False
90.44,7.8,73.66,8.3,22.73,3,9,60.51,32.9,3.632128514056225,71.69999999999999,2.958232931726908,False,False,False,False
75.79,8.5,64.68,6.7,37.83,3,12,53.42,34.7,3.19789029535865,68.1,2.7291139240506332,False,False,True,False
95.91,8.4,83.47,7.7,8.23,4,14,71.67,39.6,3.6056390977443606,102.4,3.13796992481203,False,False,False,False
84.63,8.8,83.82,6.4,25.85,4,11,61.62,33.2,3.6478448275862068,88.8,3.6129310344827585,False,False,False,False
81.76,8.4,61.89,8.1,32.78,2,11,49.22,31.0,3.8933333333333335,40.0,2.947142857142857,False,False,False,False
82.58,7.7,89.51,6.8,22.63,4,11,67.34,32.4,3.686607142857143,85.6,3.995982142857143,False,False,False,False
86.64,8.9,40.16,8.2,10.57,3,6,48.07,20.8,5.483544303797468,44.400000000000006,2.541772151898734,False,False,False,False
86.25,9.0,28.18,8.9,10.87,4,5,33.82,19.9,5.4245283018867925,59.6,1.7723270440251573,False,False,False,True
93.48,8.9,44.94,9.0,2.05,2,10,47.67,25.5,5.665454545454546,31.0,2.7236363636363636,False,True,False,False
88.18,8.6,65.06,4.5,5.0,4,12,68.63,38.6,3.194927536231884,106.4,2.3572463768115943,True,False,False,False
87.15,8.9,58.61,7.3,29.91,3,9,49.26,23.9,5.481132075471699,44.7,3.6861635220125786,False,True,False,False
94.17,9.0,62.2,7.6,2.38,4,10,66.99,35.1,3.608045977011494,100.4,2.3831417624521074,False,False,False,False
87.36,9.3,34.87,8.3,9.16,1,8,47.31,22.4,5.672727272727273,14.4,2.2642857142857142,False,False,False,True
84.08,8.6,49.38,7.1,28.4,3,13,56.24,36.6,3.4178861788617882,70.80000000000001,2.0073170731707317,False,False,True,False
86.74,8.2,74.87,8.2,31.41,5,12,57.47,35.5,3.540408163265306,117.5,3.055918367346939,False,False,False,True
90.6,7.6,83.74,4.2,18.49,5,12,67.47,39.9,3.134948096885813,139.5,2.89757785467128,False,False,False,False
84.48,8.2,65.06,6.7,28.07,2,7,48.25,26.2,4.182178217821782,38.4,3.220792079207921,False,False,False,True
91.3,8.8,64.53,9.0,15.82,4,6,50.66,22.2,5.308139534883721,64.8,3.751744186046512,False,False,False,True
93.35,8.5,68.87,5.4,6.82,3,13,72.84,37.4,3.675196850393701,73.19999999999999,2.711417322834646,False,False,False,False
90.18,8.3,39.16,7.6,16.23,3,11,44.73,31.3,4.233802816901409,60.900000000000006,1.8384976525821595,False,False,False,True
87.45,8.2,55.55,5.5,23.41,4,10,52.34,30.0,4.164285714285715,80.0,2.645238095238095,True,False,False,False
83.91,7.9,70.27,7.1,37.95,4,10,47.07,30.0,3.9957142857142856,80.0,3.346190476190476,True,False,False,False
89.89,8.6,57.55,8.6,3.22,3,11,62.01,31.9,4.104566210045663,62.699999999999996,2.627853881278539,False,False,False,True
84.86,8.2,41.02,6.3,20.54,2,9,43.7,24.6,5.112048192771084,31.2,2.4710843373493976,False,False,True,False
88.37,8.2,88.45,6.7,13.49,3,12,78.0,36.8,3.4251937984496124,74.4,3.4282945736434107,False,False,False,False
85.7,8.6,78.46,8.6,20.58,4,10,60.46,28.8,4.328282828282828,75.2,3.9626262626262623,True,False,False,False
95.46,8.1,54.33,6.4,1.45,3,13,67.93,35.7,4.027848101265823,68.1,2.292405063291139,False,False,True,False
86.62,8.7,61.91,7.5,12.86,4,13,49.66,36.3,3.5646090534979424,93.2,2.547736625514403,False,False,False,True
77.55,8.3,90.78,8.1,32.88,4,14,59.64,34.0,3.6928571428571426,80.0,4.322857142857143,False,False,True,False
90.99,8.6,29.28,9.0,22.38,1,1,26.83,4.9,18.56938775510204,3.9,5.975510204081632,False,True,False,False
91.89,7.9,59.67,8.1,18.3,2,6,51.84,23.5,4.967027027027027,35.0,3.2254054054054055,True,False,False,False
88.54,9.4,53.09,9.0,11.78,3,6,45.13,17.0,7.378333333333334,33.0,4.424166666666667,False,False,False,True
92.73,8.8,58.56,7.0,12.27,4,13,68.34,39.0,3.4344444444444444,104.0,2.168888888888889,False,False,False,False
84.63,7.9,73.96,7.7,15.63,4,8,54.23,25.8,4.50159574468085,71.2,3.934042553191489,False,False,False,True
79.92,8.5,56.94,6.3,33.51,4,12,50.83,33.8,3.5052631578947366,87.2,2.4973684210526312,False,False,False,False
80.84,8.0,31.5,9.0,38.7,4,7,33.1,21.2,5.31842105263158,56.8,2.072368421052632,False,False,False,True
88.72,7.3,43.62,9.0,17.83,3,8,51.73,30.4,3.7914529914529917,67.19999999999999,1.8641025641025641,False,False,True,False
86.68,10.0,42.35,6.7,16.04,1,6,38.65,15.8,8.025925925925925,9.8,3.9212962962962963,False,False,True,False
85.01,8.1,62.5,6.1,33.94,5,13,52.72,38.8,3.1720149253731345,129.0,2.332089552238806,False,False,True,False
84.22,8.1,63.51,8.2,17.36,3,8,48.65,22.3,5.504575163398693,42.900000000000006,4.150980392156862,False,True,False,False
91.03,8.0,47.2,6.3,22.3,5,10,47.52,33.5,3.7155102040816326,117.5,1.926530612244898,False,False,False,False
86.36,7.4,75.56,7.5,9.62,5,12,70.66,39.1,3.0733096085409253,135.5,2.688967971530249,False,False,True,False
86.38,8.3,61.79,8.4,29.87,4,11,43.41,29.8,4.362626262626263,75.2,3.1207070707070708,False,True,False,False
83.97,8.4,50.04,8.3,21.51,2,11,47.81,28.6,4.514516129032257,35.2,2.690322580645161,False,False,False,False
86.62,9.0,61.03,9.0,32.46,1,9,42.35,22.6,5.932876712328768,13.6,4.18013698630137,False,False,False,True
83.15,8.6,61.67,7.9,31.34,3,10,48.8,29.8,3.997596153846154,59.400000000000006,2.964903846153846,False,True,False,False
90.1,7.9,57.66,6.8,8.99,5,8,50.65,29.9,3.9344978165938866,109.5,2.517903930131004,True,False,False,False
87.79,8.5,42.52,7.1,28.77,2,8,48.13,28.0,4.180476190476191,40.0,2.0247619047619048,False,True,False,False
82.73,8.9,58.05,8.5,32.1,3,9,59.53,25.6,4.7005681818181815,49.800000000000004,3.298295454545454,False,True,False,False
91.3,7.4,89.78,5.5,14.17,4,12,66.66,40.1,3.1374570446735395,112.4,3.085223367697594,False,False,False,False
92.09,8.7,51.48,9.0,7.32,3,7,41.3,18.6,7.308730158730159,34.8,4.085714285714285,False,False,False,True
94.71,8.2,53.55,6.7,0.6,3,12,59.95,35.3,3.8975308641975306,69.9,2.2037037037037037,True,False,False,False
84.82,8.1,65.53,5.1,18.31,4,10,56.81,34.2,3.365873015873016,96.8,2.6003968253968255,False,False,True,False
93.0,8.1,44.19,8.5,14.42,4,11,55.38,32.1,4.208144796380091,84.4,1.999547511312217,False,False,True,False
90.21,9.4,54.42,9.0,22.42,1,7,41.49,20.5,6.221379310344827,13.5,3.753103448275862,False,True,False,False
92.81,9.3,54.08,9.0,7.93,2,6,48.87,17.2,7.607377049180329,22.4,4.432786885245902,False,False,False,False
77.34,9.3,42.68,5.8,34.46,2,10,48.84,31.7,3.40704845814978,43.4,1.8801762114537446,False,False,False,False
87.17,8.2,65.64,8.8,10.68,4,9,59.23,29.9,3.980365296803653,83.6,2.997260273972603,False,False,True,False
90.62,9.1,32.19,9.0,9.44,2,10,45.68,26.3,5.238150289017341,32.6,1.860693641618497,True,False,False,False
83.32,9.7,50.1,7.6,19.49,2,7,46.34,20.2,5.867605633802817,26.4,3.5281690140845074,False,False,False,True
83.86,8.3,37.82,8.6,20.2,2,6,43.38,21.3,5.14478527607362,30.6,2.320245398773006,True,False,False,False
93.62,8.9,29.34,8.2,9.0,1,4,37.91,15.8,7.3140625,11.8,2.2921875,False,False,False,True
93.8,8.7,85.35,7.6,11.24,3,12,71.96,36.4,3.6929133858267718,73.19999999999999,3.3602362204724407,False,False,True,False
94.11,8.7,78.39,7.9,7.2,4,11,66.05,30.9,4.50287081339713,79.6,3.7507177033492827,False,False,False,True
86.18,8.5,47.42,7.2,28.88,3,10,41.07,28.2,4.488541666666667,54.599999999999994,2.469791666666667,False,False,False,False
81.41,8.4,53.66,8.5,30.92,1,6,32.74,16.9,6.841176470588235,10.9,4.509243697478992,False,True,False,False
86.65,7.9,39.29,9.0,18.76,4,7,45.97,24.6,4.658602150537634,70.4,2.1123655913978494,False,True,False,False
82.53,8.0,67.15,7.6,28.71,3,9,60.36,30.9,3.603930131004367,65.69999999999999,2.9323144104803496,False,False,True,False
86.28,8.4,60.01,7.4,29.57,4,13,62.34,37.3,3.410276679841897,97.2,2.3719367588932805,False,False,False,False
89.7,8.0,46.8,9.0,5.96,2,11,50.71,31.7,4.133640552995392,41.4,2.1566820276497696,True,False,False,False
80.2,6.9,74.52,6.7,38.66,4,11,70.04,38.9,2.7750865051903117,111.6,2.578546712802768,False,False,False,False
82.1,8.6,30.96,9.0,32.93,1,5,44.37,14.5,7.819047619047619,9.5,2.948571428571429,False,True,False,False
86.6,8.7,26.92,8.0,8.58,1,6,40.6,16.2,7.732142857142857,10.2,2.403571428571429,False,True,False,False
94.04,8.1,78.22,6.2,7.85,4,13,70.07,37.1,3.746613545816733,96.4,3.1163346613545815,False,False,False,False
93.87,7.7,72.63,5.5,5.46,5,13,69.6,39.0,3.476666666666667,130.0,2.69,False,False,False,False
90.85,8.9,51.42,8.4,5.97,2,7,48.01,20.7,6.180272108843537,27.4,3.4979591836734696,False,True,False,False
79.17,8.3,57.73,9.0,30.05,3,8,49.07,29.5,3.518666666666667,64.5,2.5657777777777775,True,False,False,False
91.11,7.2,67.36,7.6,19.05,3,12,62.31,36.1,3.629880478087649,72.30000000000001,2.6836653386454183,False,False,True,False
80.08,8.2,64.04,6.7,31.43,4,11,71.26,40.1,2.66046511627907,116.4,2.127574750830565,False,False,True,False
78.83,8.6,57.61,7.0,29.98,2,10,48.78,31.6,3.4880530973451322,43.2,2.5491150442477872,False,False,False,False
86.02,8.1,67.48,6.6,24.38,4,9,57.2,33.6,3.3601562499999997,98.4,2.6359375,False,False,True,False
86.09,8.4,53.07,7.2,27.61,3,8,47.24,24.3,4.9763005780346825,48.900000000000006,3.067630057803468,False,True,False,False
92.73,8.9,62.05,6.5,1.23,3,10,62.04,32.9,3.8799163179916323,68.69999999999999,2.596234309623431,False,True,False,False
92.41,7.7,75.12,7.9,12.82,3,11,63.18,32.8,4.053070175438596,65.4,3.294736842105263,False,False,False,False
85.88,8.4,56.77,9.0,25.69,4,10,51.12,35.7,3.216479400749064,102.8,2.12621722846442,False,False,False,False
90.68,8.1,58.74,8.6,0.87,4,10,53.26,28.5,4.650256410256411,74.0,3.0123076923076924,False,False,False,False
93.38,9.1,52.55,7.2,1.8,2,7,53.23,26.1,4.645771144278607,38.2,2.6144278606965172,True,False,False,False
85.39,8.5,69.51,6.6,34.15,3,10,59.58,32.2,3.6806034482758623,66.6,2.996120689655173,False,False,True,False
85.7,8.8,60.93,6.7,27.52,4,10,57.09,30.7,3.9493087557603688,82.8,2.8078341013824883,False,False,False,False
89.33,8.7,76.93,9.0,10.98,3,8,62.04,25.8,4.751595744680851,53.400000000000006,4.092021276595745,False,False,False,True
84.12,8.5,66.3,8.3,27.67,4,8,49.39,29.7,3.7057268722466965,86.8,2.920704845814978,False,False,False,True
80.68,8.7,73.43,8.5,31.8,2,7,58.83,23.0,4.745882352941177,32.0,4.319411764705883,False,True,False,False
87.34,7.2,79.0,7.7,12.62,6,11,60.06,40.0,2.9113333333333333,174.0,2.6333333333333333,False,False,True,False
94.42,8.6,89.4,7.8,1.92,3,10,66.74,34.3,3.7320158102766796,72.9,3.533596837944664,False,False,False,False
75.19,8.4,62.97,5.6,37.34,3,10,49.79,28.4,3.8757731958762887,55.199999999999996,3.245876288659794,False,False,False,True
85.2,7.3,93.0,4.8,14.13,5,15,80.18,49.8,2.379888268156425,174.0,2.597765363128492,False,False,True,False
97.52,8.5,32.7,9.0,4.71,1,3,30.64,11.9,9.850505050505049,8.9,3.303030303030303,False,True,False,False
89.36,8.8,34.89,9.0,19.93,2,9,50.98,22.3,6.2489510489510485,26.6,2.43986013986014,True,False,False,False
84.65,8.2,71.85,8.4,30.85,4,13,54.59,37.8,3.2810077519379846,99.2,2.784883720930232,False,False,True,False
94.46,8.5,94.09,6.5,9.26,4,13,82.43,42.0,3.1486666666666663,116.0,3.1363333333333334,False,False,True,False
92.42,8.2,54.97,7.9,11.14,4,12,55.43,33.7,4.07136563876652,86.8,2.4215859030837006,True,False,False,False
91.72,8.0,51.66,6.3,10.09,3,13,59.09,35.9,3.8376569037656907,68.69999999999999,2.1615062761506274,False,False,True,False
